5,5,5,0.000000,0.000000,0.000000
5,5,10,0.000000,0.000000,0.000000
5,5,15,0.000000,0.000000,0.000000
5,5,20,0.000000,0.000000,0.000000
5,5,25,0.000000,0.000000,0.000000
5,5,30,0.000000,0.000000,0.000000
5,10,5,0.000000,0.000000,0.000000
5,10,10,0.400000,0.000000,1.000000
5,10,15,1.200000,1.000000,2.000000
5,10,20,1.200000,1.000000,2.000000
5,10,25,2.000000,1.000000,3.000000
5,10,30,2.800000,2.000000,4.000000
5,15,5,0.000000,0.000000,0.000000
5,15,10,1.800000,1.000000,3.000000
5,15,15,4.200000,4.000000,5.000000
5,15,20,6.800000,5.000000,8.000000
5,15,25,9.400000,6.000000,13.000000
5,15,30,11.800000,7.000000,14.000000
5,20,5,1.000000,1.000000,1.000000
5,20,10,5.000000,4.000000,6.000000
5,20,15,10.800000,10.000000,13.000000
5,20,20,18.000000,16.000000,23.000000
5,20,25,25.799999,20.000000,41.000000
5,20,30,32.400002,22.000000,40.000000
5,25,5,1.600000,1.000000,2.000000
5,25,10,8.000000,7.000000,9.000000
5,25,15,20.200001,15.000000,22.000000
5,25,20,37.400002,24.000000,44.000000
5,25,25,55.599998,49.000000,63.000000
5,25,30,67.800003,60.000000,76.000000
5,30,5,2.400000,2.000000,3.000000
5,30,10,14.000000,13.000000,15.000000
5,30,15,32.400002,29.000000,36.000000
5,30,20,60.400002,54.000000,68.000000
5,30,25,88.199997,72.000000,107.000000
5,30,30,127.199997,109.000000,137.000000
10,5,5,0.000000,0.000000,0.000000
10,5,10,0.000000,0.000000,0.000000
10,5,15,0.000000,0.000000,0.000000
10,5,20,0.600000,0.000000,1.000000
10,5,25,0.600000,0.000000,1.000000
10,5,30,1.000000,1.000000,1.000000
10,10,5,0.000000,0.000000,0.000000
10,10,10,2.200000,2.000000,3.000000
10,10,15,5.600000,4.000000,7.000000
10,10,20,9.000000,6.000000,12.000000
10,10,25,9.200000,7.000000,12.000000
10,10,30,13.600000,11.000000,18.000000
10,15,5,1.600000,1.000000,2.000000
10,15,10,8.800000,7.000000,11.000000
10,15,15,18.400000,13.000000,22.000000
10,15,20,27.799999,25.000000,33.000000
10,15,25,49.200001,42.000000,60.000000
10,15,30,53.000000,45.000000,66.000000
10,20,5,4.200000,4.000000,5.000000
10,20,10,21.000000,19.000000,23.000000
10,20,15,45.599998,40.000000,49.000000
10,20,20,84.599998,50.000000,115.000000
10,20,25,114.599998,75.000000,166.000000
10,20,30,179.800003,138.000000,216.000000
10,25,5,10.200000,7.000000,12.000000
10,25,10,42.200001,36.000000,48.000000
10,25,15,100.800003,84.000000,126.000000
10,25,20,184.199997,130.000000,215.000000
10,25,25,301.600006,232.000000,442.000000
10,25,30,473.399994,280.000000,639.000000
10,30,5,14.000000,13.000000,15.000000
10,30,10,68.599998,57.000000,88.000000
10,30,15,179.800003,149.000000,264.000000
10,30,20,279.000000,199.000000,312.000000
10,30,25,459.200012,418.000000,475.000000
10,30,30,561.000000,404.000000,686.000000
15,5,5,0.000000,0.000000,0.000000
15,5,10,0.400000,0.000000,1.000000
15,5,15,0.800000,0.000000,1.000000
15,5,20,0.800000,0.000000,1.000000
15,5,25,2.000000,1.000000,4.000000
15,5,30,2.400000,1.000000,4.000000
15,10,5,1.200000,1.000000,2.000000
15,10,10,5.600000,5.000000,8.000000
15,10,15,13.800000,9.000000,17.000000
15,10,20,17.000000,11.000000,21.000000
15,10,25,27.200001,15.000000,46.000000
15,10,30,26.799999,22.000000,33.000000
15,15,5,4.400000,3.000000,6.000000
15,15,10,23.400000,18.000000,30.000000
15,15,15,45.200001,26.000000,67.000000
15,15,20,63.799999,46.000000,93.000000
15,15,25,83.000000,54.000000,123.000000
15,15,30,126.599998,74.000000,185.000000
15,20,5,10.800000,8.000000,14.000000
15,20,10,49.599998,40.000000,60.000000
15,20,15,106.199997,76.000000,132.000000
15,20,20,201.600006,167.000000,237.000000
15,20,25,263.399994,183.000000,342.000000
15,20,30,326.200012,261.000000,420.000000
15,25,5,18.000000,16.000000,22.000000
15,25,10,93.199997,78.000000,99.000000
15,25,15,227.800003,204.000000,280.000000
15,25,20,430.000000,332.000000,542.000000
15,25,25,530.200012,433.000000,689.000000
15,25,30,817.400024,485.000000,1091.000000
15,30,5,31.799999,29.000000,34.000000
15,30,10,159.800003,139.000000,176.000000
15,30,15,368.799988,347.000000,408.000000
15,30,20,589.000000,486.000000,659.000000
15,30,25,1033.599976,836.000000,1342.000000
15,30,30,1474.800049,1147.000000,1841.000000
20,5,5,0.000000,0.000000,0.000000
20,5,10,0.600000,0.000000,1.000000
20,5,15,1.200000,0.000000,2.000000
20,5,20,1.400000,1.000000,2.000000
20,5,25,2.400000,1.000000,3.000000
20,5,30,2.800000,2.000000,4.000000
20,10,5,1.600000,1.000000,3.000000
20,10,10,6.400000,6.000000,7.000000
20,10,15,17.799999,13.000000,25.000000
20,10,20,21.799999,17.000000,28.000000
20,10,25,34.400002,24.000000,51.000000
20,10,30,42.799999,26.000000,58.000000
20,15,5,6.800000,5.000000,8.000000
20,15,10,37.000000,25.000000,54.000000
20,15,15,60.200001,50.000000,85.000000
20,15,20,110.000000,80.000000,130.000000
20,15,25,158.600006,133.000000,184.000000
20,15,30,150.600006,134.000000,169.000000
20,20,5,18.600000,15.000000,23.000000
20,20,10,78.000000,64.000000,86.000000
20,20,15,171.399994,130.000000,214.000000
20,20,20,348.799988,233.000000,473.000000
20,20,25,533.799988,479.000000,632.000000
20,20,30,595.799988,385.000000,721.000000
20,25,5,34.400002,29.000000,43.000000
20,25,10,172.199997,140.000000,210.000000
20,25,15,343.600006,325.000000,388.000000
20,25,20,622.000000,487.000000,789.000000
20,25,25,985.400024,628.000000,1204.000000
20,25,30,1480.000000,1202.000000,1832.000000
20,30,5,58.799999,53.000000,74.000000
20,30,10,281.799988,244.000000,346.000000
20,30,15,626.799988,557.000000,705.000000
20,30,20,1187.599976,972.000000,1444.000000
20,30,25,1921.800049,1485.000000,2455.000000
20,30,30,2277.000000,1845.000000,2614.000000
25,5,5,0.000000,0.000000,0.000000
25,5,10,0.800000,0.000000,2.000000
25,5,15,1.200000,1.000000,2.000000
25,5,20,2.000000,1.000000,3.000000
25,5,25,3.000000,2.000000,4.000000
25,5,30,3.200000,2.000000,5.000000
25,10,5,1.800000,1.000000,2.000000
25,10,10,13.400000,8.000000,22.000000
25,10,15,31.400000,15.000000,40.000000
25,10,20,32.400002,20.000000,41.000000
25,10,25,40.000000,25.000000,59.000000
25,10,30,61.000000,26.000000,77.000000
25,15,5,10.000000,9.000000,11.000000
25,15,10,39.799999,31.000000,48.000000
25,15,15,104.000000,70.000000,123.000000
25,15,20,140.000000,70.000000,206.000000
25,15,25,174.199997,148.000000,240.000000
25,15,30,291.399994,215.000000,379.000000
25,20,5,24.400000,18.000000,34.000000
25,20,10,114.400002,73.000000,146.000000
25,20,15,270.600006,248.000000,287.000000
25,20,20,481.000000,434.000000,517.000000
25,20,25,624.599976,530.000000,861.000000
25,20,30,1056.000000,725.000000,1530.000000
25,25,5,47.599998,41.000000,52.000000
25,25,10,237.199997,196.000000,285.000000
25,25,15,592.799988,524.000000,719.000000
25,25,20,941.599976,691.000000,1164.000000
25,25,25,1372.800049,1104.000000,1593.000000
25,25,30,2044.599976,1891.000000,2290.000000
25,30,5,82.800003,60.000000,97.000000
25,30,10,447.600006,378.000000,545.000000
25,30,15,996.200012,813.000000,1260.000000
25,30,20,1853.000000,1442.000000,2140.000000
25,30,25,2592.000000,1960.000000,3030.000000
25,30,30,3593.800049,3189.000000,4180.000000
30,5,5,0.200000,0.000000,1.000000
30,5,10,0.800000,0.000000,1.000000
30,5,15,1.800000,1.000000,3.000000
30,5,20,1.800000,1.000000,2.000000
30,5,25,4.800000,3.000000,6.000000
30,5,30,4.000000,3.000000,6.000000
30,10,5,3.200000,2.000000,4.000000
30,10,10,12.600000,9.000000,16.000000
30,10,15,27.000000,21.000000,43.000000
30,10,20,45.599998,24.000000,70.000000
30,10,25,51.000000,36.000000,66.000000
30,10,30,56.599998,28.000000,91.000000
30,15,5,11.800000,9.000000,16.000000
30,15,10,56.400002,45.000000,77.000000
30,15,15,111.400002,62.000000,166.000000
30,15,20,146.199997,107.000000,173.000000
30,15,25,297.600006,159.000000,395.000000
30,15,30,303.600006,170.000000,430.000000
30,20,5,30.799999,22.000000,52.000000
30,20,10,161.800003,125.000000,220.000000
30,20,15,389.399994,298.000000,485.000000
30,20,20,602.599976,464.000000,774.000000
30,20,25,931.400024,773.000000,1134.000000
30,20,30,1271.000000,926.000000,1538.000000
30,25,5,65.599998,50.000000,81.000000
30,25,10,312.600006,245.000000,402.000000
30,25,15,667.200012,395.000000,971.000000
30,25,20,1541.000000,1174.000000,1939.000000
30,25,25,2095.800049,1310.000000,2982.000000
30,25,30,3087.600098,1719.000000,4734.000000
30,30,5,130.600006,124.000000,138.000000
30,30,10,558.799988,439.000000,685.000000
30,30,15,1410.400024,1116.000000,1848.000000
30,30,20,2824.800049,1893.000000,3584.000000
30,30,25,4355.000000,3447.000000,5491.000000
30,30,30,5749.200195,4213.000000,7461.000000
